ReefID,LABEL_ID,GBRMPAFeatureName,LAT,LON,GBRMP,Within250kmOfPort,Shallow,ShallowestDepth
1374,19-268,U/N Reef,-19.7161,150.0421,1,1,1,-8.975000381
1375,19-269,U/N Reef,-19.7424,150.0986,1,1,1,-5.205999851
1376,19-270,U/N Reef,-19.8553,150.1683,1,1,1,-7.02699995
1377,19-271,U/N Reef,-19.9101,150.1694,1,1,1,-1.986999989
1378,19-272,U/N Reef,-19.8889,150.1882,1,1,1,-1.202000022
1379,19-273,U/N Reef,-19.8933,150.2287,1,1,1,-1.440999985
1380,19-274,U/N Reef,-19.9108,150.2455,1,1,1,-4.646999836
1381,19-275,U/N Reef,-19.9231,150.3942,1,1,0,-11.69200039
1382,19-276,U/N Reef,-19.2362,148.2247,1,1,NA,NA
1383,19-277,U/N Reef,-19.2327,148.2414,1,1,1,-1.930999994
1384,19-278,U/N Reef,-19.1172,148.2585,1,1,NA,NA
1385,20-023,U/N Reef,-20.1092,148.6643,1,1,1,-1.210999966
1386,20-041,Fitzalan Island Reef,-20.3311,148.9596,1,1,1,-0.819999993
1387,20-042a,South Molle Reef (No 1),-20.2758,148.841,1,1,1,0.238000005
1388,20-042b,South Molle Reef (No 2),-20.2777,148.8274,1,1,1,-0.033
1389,20-062b,U/N Reef,-20.3695,148.8333,1,1,1,-0.021
1390,20-063,Three Fathom Patch,-20.4139,148.8607,1,1,1,-5.301000118
1391,19-279,U/N Reef,-19.0953,148.5426,1,1,0,-16.94799995
1392,19-280,U/N Reef,-19.3803,148.5946,1,1,NA,NA
1393,19-281,U/N Reef,-19.3229,148.5953,1,1,NA,NA
1394,19-282,U/N Reef,-19.3323,148.6072,1,1,NA,NA
1395,19-283,U/N Reef,-19.0716,148.6503,1,1,0,-15.58899975
1396,19-284,U/N Reef,-19.1727,148.6797,1,1,0,-17.66900063
1397,19-285,U/N Reef,-19.3722,148.7434,1,1,0,-19.63100052
1398,19-286,U/N Reef,-19.2964,148.747,1,1,0,-16.06900024
1399,19-287,U/N Reef,-19.3696,148.7601,1,1,0,-19.49600029
1400,19-288,U/N Reef,-19.284,148.9627,1,1,NA,NA
1401,19-289,U/N Reef,-19.3082,149.0219,1,1,0,-19.24099922
1402,19-290,U/N Reef,-19.5268,149.0289,1,1,1,-1.434999943
1403,20-024,Double Cone Reef,-20.1073,148.7139,1,1,1,0.523999989
1404,20-042c,South Molle Reef (No 3),-20.2634,148.8309,1,1,1,-0.034000002
1405,20-042d,South Molle Reef (No 4),-20.2608,148.8409,1,1,1,-0.033
1406,20-043,Planton Reef,-20.2668,148.8512,1,1,1,0.551999986
1407,19-291,U/N Reef,-19.1153,149.0328,1,1,NA,NA
1408,19-292,U/N Reef,-19.136,149.1107,1,1,NA,NA
1409,19-293,U/N Reef,-19.2599,149.1171,1,1,NA,NA
1410,19-294,U/N Reef,-19.304,149.1475,1,1,0,-15.51200008
1411,19-295,U/N Reef,-19.2449,149.1661,1,1,0,-13.43599987
1412,19-296,U/N Reef,-19.6236,149.1727,1,1,NA,NA
1413,19-297,U/N Reef,-19.5119,149.2015,1,1,1,-8.286000252
1414,19-298,U/N Reef,-19.5207,149.2029,1,1,1,-6.440000057
1415,19-299,U/N Reef,-19.277,149.2144,1,1,0,-15.86100006
1416,19-300,U/N Reef,-19.3247,149.2184,1,1,NA,NA
1417,20-025b,U/N Reef,-20.1287,148.5688,1,1,1,-0.149000004
1418,20-026,Edwin Reef,-20.1264,148.6121,1,1,1,-0.67900002
1419,20-044,Denman Reef,-20.2823,148.8489,1,1,1,-0.005
1420,20-045,Almora Reef,-20.2344,148.77,1,1,1,-2.032000065
1421,20-065a,Calf Reef (No 1),-20.4287,148.8441,1,1,1,-0.003
1422,20-065b,Calf Reef (No 2),-20.4261,148.8501,1,1,1,-1.906000018
1423,20-065c,Calf Reef (No 3),-20.4265,148.8506,1,1,1,-0.386999995
1424,20-066,Long Shoal,-20.489,148.9383,1,1,1,-2.990999937
1425,20-067a,Border Island Reef (No 1),-20.1685,149.029,1,1,1,0.578999996
1426,19-301,U/N Reef,-19.2863,149.2291,1,1,0,-17.17000008
1427,19-302,U/N Reef,-19.5457,149.2392,1,1,1,-8.986000061
1428,19-303,U/N Reef,-19.5652,149.2413,1,1,0,-15.36100006
1429,19-304,U/N Reef,-19.54,149.245,1,1,0,-13.35999966
1430,19-305,U/N Reef,-19.6557,149.2647,1,1,1,-8.612999916
1431,19-306,U/N Reef,-19.216,149.2787,1,1,NA,NA
1432,19-307,U/N Reef,-19.3503,149.2804,1,1,0,-17.48699951
1433,20-027,U/N Reef,-20.1332,148.6058,1,1,1,-0.059
1434,20-028a,Hook Island Reef (No 1),-20.1154,148.9436,1,1,1,0.47299999
1435,20-028b,Hook Island Reef (No 2),-20.16,148.9288,1,1,1,0.354000002
1436,20-028c,Hook Island Reef (No 3),-20.1589,148.921,1,1,1,0.377000004
1437,20-028d,Hook Island Reef (No 4),-20.1507,148.9034,1,1,1,0.093000002
1438,20-028e,Hook Island Reef (No 5),-20.115,148.8973,1,1,1,0.238000005
1439,20-028f,Hook Island Reef (No 6),-20.0766,148.908,1,1,1,0.479999989
1440,20-046,U/N Reef,-20.2844,148.7951,1,1,1,0
1441,20-047,Low Rock Reef,-20.2876,148.8015,1,1,1,-1.855000019
1442,20-067b,Border Island Reef (No 2),-20.1691,149.0387,1,1,1,0.638000011
1443,20-067c,Border Island Reef (No 3),-20.1568,149.0335,1,1,1,0.178000003
1444,19-308,U/N Reef,-19.4112,149.2874,1,1,0,-13.15499973
1445,19-309,U/N Reef,-19.3941,149.351,1,1,1,-8.211000443
1446,19-310,U/N Reef,-19.2575,149.3532,1,1,0,-12.59700012
1447,19-311,U/N Reef,-19.333,149.3795,1,1,NA,NA
1448,19-312,U/N Reef,-19.0223,147.5571,1,1,0,-22.82999992
1449,20-028g,Hook Island Reef (No 7),-20.0728,148.9248,1,1,1,0.79400003
1450,20-028h,Hook Island Reef (No 9),-20.0631,148.9584,1,1,1,-0.035
1451,20-028j,Hook Island Reef (No 8),-20.0673,148.9387,1,1,1,-0.569999993
1452,20-028i,Hook Island Reef (No 10),-20.0851,148.9542,1,1,1,0.638999999
1453,20-028l,Hook Island Reef (No 11),-20.1039,148.9561,1,1,1,-0.123000003
1454,20-029,Low Island Reef,-20.1458,148.5797,1,1,1,-0.202999994
1455,20-048,Shute Reef,-20.2974,148.801,1,1,1,-0.127000004
1456,20-068a,Dumbell Reef (No 1),-20.1732,149.0072,1,1,1,-0.177000001
1457,20-068b,Dumbell Reef (No 2),-20.1748,149.0093,1,1,1,-0.444000006
1458,20-069,Petrel Reef,-20.198,149.1148,1,1,1,-0.014
1459,19-802,Sand Island,-19.3511,147.3701,1,1,1,-0.317000002
1460,20-001,U/N Reef,-20.0251,148.2503,1,1,1,0.232999995
1461,20-002,NA,-20.0217,148.2744,0,1,NA,NA
1462,20-003a,Gloucester Reef (No 1),-20.0383,148.4489,1,1,1,0.54400003
1463,20-030,Grassy Reef,-20.1495,148.6066,1,1,1,0.052999999
1464,20-031,Roseric Shoal,-20.1841,148.7089,1,1,NA,NA
1465,20-032,Pioneer Rocks Reef,-20.2266,148.7573,1,1,1,-3.161999941
1466,20-033,North Molle Reef,-20.2319,148.8209,1,1,1,-0.015
1467,20-049a,Repair Reef,-20.2968,148.7916,1,1,1,-0.052999999
1468,20-049b,Tancred Reef,-20.2991,148.796,1,1,1,0.237000003
1469,20-050,Alert Bank,-20.3047,148.8466,1,1,NA,NA
1470,20-070,Esk Island Reef,-20.2336,149.0413,1,1,1,0.245000005
1471,20-003b,Gloucester Reef (No 2),-19.9941,148.4691,1,1,1,-0.025
1472,20-003c,Gloucester Reef (No 3),-19.9994,148.4763,1,1,1,-1.692999959
1473,20-003d,Gloucester Reef (No 4),-20.0035,148.4761,1,1,1,-0.180999994
1474,20-003e,Gloucester Reef (No 5),-20.0187,148.475,1,1,1,0.232999995
1475,20-003f,Gloucester Reef (No 6),-20.0267,148.4756,1,1,1,-0.971000016
1476,20-003g,Gloucester Reef (No 7),-20.0302,148.4756,1,1,1,-0.280000001
1477,20-034,Mid Molle Reef,-20.2491,148.8302,1,1,1,0.550999999
1478,20-035a,Daydream Reef (No 1),-20.2534,148.8138,1,1,1,-0.177000001
1479,20-051,White Rock Reef,-20.3029,148.8099,1,1,1,-0.187000006
1480,20-052,U/N Reef,-20.3024,148.7839,1,1,1,-0.035
1481,20-053,Henning Reef,-20.3224,148.9298,1,1,1,0.638000011
1482,20-071,Ireby Reef,-20.2274,149.1425,1,1,1,-0.174999997
1483,20-072,Sillago Reef,-20.2368,149.1603,1,1,1,-2.073999882
1484,20-003h,Gloucester Reef (No 8),-20.042,148.4757,1,1,1,-0.032000002
1485,20-035b,Daydream Reef (No 2),-20.2606,148.8138,1,1,1,-0.056000002
1486,20-035c,Daydream Reef (No 3),-20.2565,148.8148,1,1,1,-0.225999996
1487,20-035d,Daydream Reef (No 4),-20.2534,148.8153,1,1,1,-0.574999988
1488,20-036,Conder Shoal,-20.2422,148.9117,1,1,NA,NA
1489,20-038,U/N Reef,-20.2509,148.7464,1,1,1,0.103
1490,20-039,Hill Rock Reef,-20.2619,148.9107,1,1,1,0.312999994
1491,20-040,Cid Reef,-20.2699,148.9176,1,1,1,0.507000029
1492,20-054,East Rocks Reef,-20.336,148.8607,1,1,1,-1.093999982
1493,20-073,Wirrainbeia Reef,-20.2337,149.142,1,1,1,-0.211999997
1494,20-074,Harold Reef,-20.2396,149.1531,1,1,1,-0.02
1495,20-004,NA,-20.0372,148.2844,0,1,NA,NA
1496,20-005,U/N Reef,-20.0692,148.2665,1,1,1,0.393000007
1497,20-010b,Black Currant-Manta Ray Reef (No 2),-20.0621,148.4721,1,1,1,0.229000002
1498,20-007,Chyebassa Shoal,-20.0764,148.3375,1,1,NA,NA
1499,20-008,Winter Shoal,-20.0734,148.3018,1,1,NA,NA
1500,20-041a,Whitsunday Island Reef (No 1),-20.1945,148.9801,1,1,1,0.606999993
1501,20-041b,Whitsunday Island Reef (No 2),-20.2223,148.9926,1,1,1,-0.046999998
1502,20-041c,Whitsunday Island Reef (No 3),-20.2398,148.9981,1,1,1,0.670000017
1503,20-041d,Whitsunday Island Reef (No 4),-20.2442,149.0127,1,1,1,0.638000011
1504,20-055,Perseverance Reef,-20.3553,148.9922,1,1,1,-0.059999999
1505,20-056,Young Island Reef,-20.3573,148.9969,1,1,1,-0.991999984
1506,20-075a,Edward Island Reef,-20.248,149.1737,1,1,1,0.801999986
1507,20-009,Thomas Reef,-20.0823,148.2955,1,1,1,-0.093999997
1508,20-011,Poole Reef,-20.1083,148.3085,1,1,1,0.237000003
1509,20-041e,Whitsunday Island Reef (No 5),-20.302,149.0547,1,1,1,0.967000008
1510,20-041f,Whitsunday Island Reef (No 6),-20.3128,149.0454,1,1,1,0.63499999
1511,20-041g,Whitsunday Island Reef (No 7),-20.3073,149.042,1,1,1,0.799000025
1512,20-057a,Hamilton Island Reef (No 1),-20.3449,148.9645,1,1,1,0.414000005
1513,20-057b,Hamilton island Reef (No 2),-20.3615,148.9637,1,1,1,0.462000012
1514,20-075b,U/N Reef,-20.255,149.1846,1,1,1,0.805999994
1515,20-076,Lagoon Rock Reef,-20.2667,149.0419,1,1,1,-1.565999985
1516,20-077,U/N Reef,-20.2621,149.0801,1,1,1,0.024
1517,20-078a,Haslewood Island Reef (No 1),-20.2638,149.0931,1,1,1,0.924000025
1518,20-012,Eshelby Reef,-20.0179,148.6239,1,1,1,-0.25
1519,20-013,U/N Reef,-20.0223,148.6263,1,1,1,-3.345999956
1520,20-041h,Whitsunday Island Reef (No 8),-20.3153,148.9833,1,1,1,-0.566999972
1521,20-041j,Whitsunday Island Reef (No 9),-20.314,148.9546,1,1,1,-0.015
1522,20-041k,Whitsunday Island Reef (No 10),-20.2968,148.9507,1,1,1,0.097000003
1523,20-057c,Hamilton Island Reef (No 3),-20.3378,148.9478,1,1,1,0.066
1524,20-057d,Hamilton Island Reef (No 4),-20.3572,148.9466,1,1,1,-0.949000001
1525,20-057e,Hamilton Island Reef (No 5),-20.3641,148.949,1,1,1,0.493999988
1526,20-078b,Haslewood Island Reef (No 2),-20.2749,149.0751,1,1,1,0.527999997
1527,20-078c,Haslewood Island Reef (No 3),-20.2955,149.0732,1,1,1,0.908999979
1528,20-014,Hayman Island Reef,-20.0597,148.8896,1,1,1,0.352999985
1529,20-015a,Saddleback Island Reef (No 1),-20.0645,148.5387,1,1,1,-0.015
1530,20-015b,Saddleback Island Reef (No 2),-20.0604,148.5443,1,1,1,-0.021
1531,19-130,U/N Reef,-19.749,149.3365,1,1,1,-1.411000013
1532,19-131a,U/N Reef,-19.7607,149.3683,1,1,1,-1.710999966
1533,19-131b,U/N Reef,-19.7676,149.3665,1,1,1,-1.84800005
1534,19-131c,U/N Reef,-19.7684,149.3715,1,1,1,-1.919999957
1535,19-131d,U/N Reef,-19.7558,149.3766,1,1,1,-2.121999979
1536,19-131e,U/N Reef,-19.7548,149.3775,1,1,1,-2.230999947
1537,19-131f,U/N Reef,-19.7563,149.3776,1,1,1,-2.118999958
1538,19-131g,U/N Reef,-19.7557,149.3796,1,1,1,-1.988999963
1539,19-132,U/N Reef,-19.7598,149.3998,1,1,1,-1.501000047
1540,19-133,Sinker Reef,-19.7193,149.1989,1,1,1,-1.411000013
1541,19-134,Circular Quay Reef,-19.7438,149.4855,1,1,1,-0.662999988
1542,19-135,Hardy Reef,-19.7604,149.2333,1,1,1,-0.333999991
1543,19-227,U/N Reef,-19.9742,150.3448,1,1,1,-0.953999996
1544,19-228,U/N Reef,-19.9932,150.2393,1,1,1,-0.186000004
1545,19-229,Thompson Shoal,-19.9044,150.3223,1,1,NA,NA
1546,19-230,Blossom Bank (West),-19.7932,150.3495,1,1,NA,NA
1547,19-231,Marilyn Shoal,-19.8113,150.3889,1,1,NA,NA
1548,19-232,Ferris Shoal,-19.8596,150.3701,1,1,NA,NA
1549,19-233,Maschke Shoal,-19.8842,150.3568,1,1,0,-13.98999977
1550,19-234,Blossom Bank (East),-19.7966,150.3633,1,1,NA,NA
1551,19-235,U/N Reef,-19.854,150.3436,1,1,NA,NA
1552,19-236,U/N Reef,-19.4368,149.4111,1,1,0,-11.92099953
1553,19-237,U/N Reef,-19.489,149.4189,1,1,NA,NA
1554,19-238,U/N Reef,-19.4802,149.5187,1,1,0,-13.71500015
1555,18-095,Wheeler Reef,-18.7979,147.5262,1,1,1,-0.074000001
1556,18-096,Davies Reef,-18.8225,147.6448,1,1,1,-1.483999968
1557,18-097,U/N Reef,-18.7972,148.0167,1,1,1,-8.758999825
1558,18-098,U/N Reef,-18.8238,147.9767,1,1,1,-3.305999994
1559,18-099,Saville-Kent Reef,-18.8593,147.8833,1,1,1,-1.284999967
1560,18-100a,(Big) Broadhurst Reef (No 1),-18.907,147.7423,1,1,1,-1.253999949
1561,19-053,U/N Reef,-19.127,148.8195,1,1,1,-1.45599997
1562,19-054,Tiger Reef,-19.2006,148.5487,1,1,1,-1.207000017
1563,19-055,U/N Reef,-19.1463,148.8709,1,1,0,-11.14500046
1564,19-056,U/N Reef,-19.166,148.9288,1,1,1,-1.309999943
1565,19-057,U/N Reef,-19.1977,148.5938,1,1,1,-1.777999997
1566,19-058,U/N Reef,-19.1904,148.9599,1,1,1,-3.256000042
1567,19-059,U/N Reef,-19.1877,148.8801,1,1,1,-1.427000046
1568,19-060,U/N Reef,-19.2032,148.6118,1,1,NA,NA
1569,19-061,Jacqueline Reef,-19.2139,148.9038,1,1,1,-1.312000036
1570,19-136a,Hook Reef,-19.7924,149.1854,1,1,1,-0.996999979
1571,19-136b,Barb Reef,-19.8044,149.1184,1,1,1,-1.197999954
1572,19-136c,U/N Reef,-19.7527,149.1255,1,1,0,-13.82800007
1573,19-137,Bait Reef,-19.8071,149.0736,1,1,1,-0.911000013
1574,19-138,U/N Reef,-19.8006,149.4254,1,1,1,-1.521000028
1575,19-139,U/N Reef,-19.5159,149.5878,1,1,1,-1.100000024
1576,19-140,Gable Reef,-19.5298,149.7432,1,1,1,-1.768000007
1577,19-141,Stucco Reef,-19.5579,149.5975,1,1,1,-0.991999984
1578,19-239,U/N Reef,-19.3914,149.5259,1,1,NA,NA
1579,19-240,U/N Reef,-19.5356,149.5384,1,1,1,-4.137000084
1580,19-241,U/N Reef,-19.339,149.5523,1,1,NA,NA
1581,19-242,U/N Reef,-19.421,149.5789,1,1,NA,NA
1582,19-243,U/N Reef,-19.7629,149.6478,1,1,1,-5.763000011
1583,19-244,U/N Reef,-19.497,149.6521,1,1,NA,NA
1584,19-245,U/N Reef,-19.7828,149.6592,1,1,1,-1.661000013
1585,19-246,U/N Reef,-19.8114,149.668,1,1,1,-0.200000003
1586,19-247,U/N Reef,-19.5385,149.6715,1,1,NA,NA
1587,18-100b,(Big) Broadhurst Reef (No 2),-18.8633,147.6938,1,1,1,-2.802000046
1588,18-101,Judith Wright Reef,-18.8997,147.9513,1,1,1,-1.006999969
1589,18-102,U/N Reef,-18.8948,147.9207,1,1,1,-9.506999969
1590,18-103,U/N Reef,-18.9057,147.8923,1,1,1,-1.812000036
1591,18-104,U/N Reef,-18.9054,147.8682,1,1,0,-10.49199963
1592,18-105a,Banfield Reef (North),-18.9249,147.8969,1,1,1,-1.575999975
1593,18-105b,Banfield Reef (South),-18.9388,147.9093,1,1,1,-1.552999973
1594,18-106,(Little) Broadhurst Reef,-18.9559,147.6945,1,1,1,-1.375
1595,19-062,U/N Reef,-19.2093,148.8164,1,1,1,-7.663000107
1596,19-063a,Kangaroo Reef (East),-19.2627,148.6172,1,1,1,-0.995999992
1597,19-063b,Kangaroo Reef (West),-19.2599,148.5507,1,1,1,-1.343000054
1598,19-064,U/N Reef,-19.2756,148.9848,1,1,1,-5.113999844
1599,19-065,U/N Reef,-19.3199,148.6321,1,1,1,-1.166000009
1600,19-066,U/N Reef,-19.3415,148.6324,1,1,1,-0.76700002
1601,19-142,Lath Reef,-19.5731,149.6611,1,1,1,-1.220000029
1602,19-143,U/N Reef,-19.5851,149.7082,1,1,1,-9.548999786
1603,19-144,U/N Reef,-19.5813,149.568,1,1,1,-1.003000021
1604,19-145,U/N Reef,-19.5883,149.5049,1,1,1,-2.578999996
1605,19-146,Rafter Reef,-19.6106,149.6326,1,1,1,-0.825999975
1606,19-147,Plaster Reef,-19.6296,149.6698,1,1,1,-1.082000017
1607,19-148,Eave Reef,-19.6028,149.7697,1,1,1,-0.899999976
1608,19-149,Brick Reef,-19.61,149.7248,1,1,1,-1.159000039
